id,plant_id,account_type,category,is_active,plant_name,unit,    plant_condition,year,compensation_price,notes
12371,PLTA0257,A,ม,1,มะดัน,ต้น,ไม่มีผล/ขนาดเล็ก,2568,370,
12372,PLTA0257,A,ม,1,มะดัน,ต้น,มีผล/ขนาดใหญ่,2568,740,
12373,PLTA0258,A,ม,1,มะเดื่อ,ต้น,ไม่มีผล/ขนาดเล็ก,2568,435,
12374,PLTA0258,A,ม,1,มะเดื่อ,ต้น,มีผล/ขนาดใหญ่,2568,870,
12375,PLTA0259,A,ม,1,มะตาด ส้มปรุ,ต้น,ไม่มีผล/ขนาดเล็ก,2568,310,
12376,PLTA0259,A,ม,1,มะตาด ส้มปรุ,ต้น,มีผล/ขนาดใหญ่,2568,620,
12377,PLTA0260,A,ม,1,มะตูม,ต้น,ไม่มีผล/ขนาดเล็ก,2568,625,
12378,PLTA0260,A,ม,1,มะตูม,ต้น,มีผล/ขนาดใหญ่,2568,"1,090",
12379,PLTA0261,A,ม,1,มะตูมแขก,ต้น,ไม่มีผล/ขนาดเล็ก,2568,110,
12380,PLTA0261,A,ม,1,มะตูมแขก,ต้น,มีผล/ขนาดใหญ่,2568,220,
12381,PLTA0262,A,ม,1,มะนาว,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"2,030",
12382,PLTA0262,A,ม,1,มะนาว,ต้น,มีผล/ขนาดใหญ่,2568,"7,032",
12383,PLTA0263,A,ม,1,มะนาวฝรั่ง,ต้น,ไม่มีผล/ขนาดเล็ก,2568,300,
12384,PLTA0263,A,ม,1,มะนาวฝรั่ง,ต้น,มีผล/ขนาดใหญ่,2568,460,
12385,PLTA0264,A,ม,0,มะปราง,ต้น,ไม่มีผล/ขนาดเล็ก,2568,,
12386,PLTA0264,A,ม,0,มะปราง,ต้น,มีผล/ขนาดใหญ่,2568,,
12387,PLTA0265,A,ม,1,มะปราง (เปรี้ยว),ต้น,ไม่มีผล/ขนาดเล็ก,2568,"1,260",
12388,PLTA0265,A,ม,1,มะปราง (เปรี้ยว),ต้น,มีผล/ขนาดใหญ่,2568,"2,520",
12389,PLTA0266,A,ม,1,มะปราง (หวาน),ต้น,ไม่มีผล/ขนาดเล็ก,2568,"4,380",
12390,PLTA0266,A,ม,1,มะปราง (หวาน),ต้น,มีผล/ขนาดใหญ่,2568,"8,760",
12391,PLTA0267,A,ม,1,มะปริง,ต้น,ไม่มีผล/ขนาดเล็ก,2568,820,
12392,PLTA0267,A,ม,1,มะปริง,ต้น,มีผล/ขนาดใหญ่,2568,"1,640",
12393,PLTA0268,A,ม,1,มะผู้ มะเมีย,ต้น,ไม่มีผล/ขนาดเล็ก,2568,225,
12394,PLTA0268,A,ม,1,มะผู้ มะเมีย,ต้น,มีผล/ขนาดใหญ่,2568,330,
12395,PLTA0269,A,ม,1,มะพร้าวพันธุ์ดี มะพร้าวเตี้ย มะพร้าวน้ำหอม,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"1,620",
12396,PLTA0269,A,ม,1,มะพร้าวพันธุ์ดี มะพร้าวเตี้ย มะพร้าวน้ำหอม,ต้น,มีผล/ขนาดใหญ่,2568,"3,240",
12397,PLTA0270,A,ม,1,มะพร้าวตัดยอด,ต้น,ไม่มีผล/ขนาดเล็ก,2568,95,
12398,PLTA0270,A,ม,1,มะพร้าวตัดยอด,ต้น,มีผล/ขนาดใหญ่,2568,190,
12399,PLTA0271,A,ม,1,มะพร้าวพันธุ์ทั่วไป,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"1,315",
12400,PLTA0271,A,ม,1,มะพร้าวพันธุ์ทั่วไป,ต้น,มีผล/ขนาดใหญ่,2568,"2,630",
12401,PLTA0272,A,ม,1,มะพร้าวหนัก,ต้น,ไม่มีผล/ขนาดเล็ก,2568,380,
12402,PLTA0272,A,ม,1,มะพร้าวหนัก,ต้น,มีผล/ขนาดใหญ่,2568,760,
12403,PLTA0273,A,ม,1,มะพลับ,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"1,045",
12404,PLTA0273,A,ม,1,มะพลับ,ต้น,มีผล/ขนาดใหญ่,2568,"2,090",
12405,PLTA0274,A,ม,1,มะพอก,ต้น,ไม่มีผล/ขนาดเล็ก,2568,160,
12406,PLTA0274,A,ม,1,มะพอก,ต้น,มีผล/ขนาดใหญ่,2568,320,
12407,PLTA0275,A,ม,1,มะพูด,ต้น,ไม่มีผล/ขนาดเล็ก,2568,435,
12408,PLTA0275,A,ม,1,มะพูด,ต้น,มีผล/ขนาดใหญ่,2568,870,
12409,PLTA0276,A,ม,1,มะเฟือง,ต้น,ไม่มีผล/ขนาดเล็ก,2568,500,
12410,PLTA0276,A,ม,1,มะเฟือง,ต้น,มีผล/ขนาดใหญ่,2568,"1,000",
12411,PLTA0277,A,ม,1,มะไฟ,ต้น,ไม่มีผล/ขนาดเล็ก,2568,810,
12412,PLTA0277,A,ม,1,มะไฟ,ต้น,มีผล/ขนาดใหญ่,2568,"1,620",
12413,PLTA0278,A,ม,1,มะม่วงทั่วไป,ต้น,ไม่มีผล/ขนาดเล็ก,2568,820,
12414,PLTA0278,A,ม,1,มะม่วงทั่วไป,ต้น,มีผล/ขนาดใหญ่,2568,"1,640",
12415,PLTA0279,A,ม,1,มะม่วงป่า,ต้น,ไม่มีผล/ขนาดเล็ก,2568,250,
12416,PLTA0279,A,ม,1,มะม่วงป่า,ต้น,มีผล/ขนาดใหญ่,2568,500,
12417,PLTA0280,A,ม,1,มะม่วงพันธุ์ดี,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"2,575","ได้แก่ มะม่วงน้ำดอกไม้, เขียวเสวย, มหาชนก"
12418,PLTA0280,A,ม,1,มะม่วงพันธุ์ดี,ต้น,มีผล/ขนาดใหญ่,2568,"5,150","ได้แก่ มะม่วงน้ำดอกไม้, เขียวเสวย, มหาชนก"
12419,PLTA0281,A,ม,1,มะม่วงมะมุด,ต้น,ไม่มีผล/ขนาดเล็ก,2568,300,
12420,PLTA0281,A,ม,1,มะม่วงมะมุด,ต้น,มีผล/ขนาดใหญ่,2568,600,
12421,PLTA0282,A,ม,1,มะม่วงหาวมะนาวโห่,ต้น,ไม่มีผล/ขนาดเล็ก,2568,200,
12422,PLTA0282,A,ม,1,มะม่วงหาวมะนาวโห่,ต้น,มีผล/ขนาดใหญ่,2568,"2,500",
12423,PLTA0283,A,ม,1,มะม่วงหิมพานต์,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"1,640",
12424,PLTA0283,A,ม,1,มะม่วงหิมพานต์,ต้น,มีผล/ขนาดใหญ่,2568,"3,280",
12425,PLTA0284,A,ม,1,มะเม่า,ต้น,ไม่มีผล/ขนาดเล็ก,2568,170,
12426,PLTA0284,A,ม,1,มะเม่า,ต้น,มีผล/ขนาดใหญ่,2568,340,
12427,PLTA0285,A,ม,1,มะยง,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"1,000",
12428,PLTA0285,A,ม,1,มะยง,ต้น,มีผล/ขนาดใหญ่,2568,"2,000",
12429,PLTA0286,A,ม,1,มะยงชิด,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"4,380",
12430,PLTA0286,A,ม,1,มะยงชิด,ต้น,มีผล/ขนาดใหญ่,2568,"8,760",
12431,PLTA0287,A,ม,1,มะยม,ต้น,ไม่มีผล/ขนาดเล็ก,2568,545,
12432,PLTA0287,A,ม,1,มะยม,ต้น,มีผล/ขนาดใหญ่,2568,"1,090",
12433,PLTA0288,A,ม,1,มะรุม,ต้น,ไม่มีผล/ขนาดเล็ก,2568,545,
12434,PLTA0288,A,ม,1,มะรุม,ต้น,มีผล/ขนาดใหญ่,2568,"1,090",
12435,PLTA0289,A,ม,0,มะละกอ,ต้น,ไม่มีผล/ขนาดเล็ก,2568,,
12436,PLTA0289,A,ม,0,มะละกอ,ต้น,มีผล/ขนาดใหญ่,2568,,
12437,PLTA0290,A,ม,1,มะละกอพันธุ์ดี,ต้น,ไม่มีผล/ขนาดเล็ก,2568,200,
12438,PLTA0290,A,ม,1,มะละกอพันธุ์ดี,ต้น,มีผล/ขนาดใหญ่,2568,400,
12439,PLTA0291,A,ม,1,มะละกอพันธุ์ทั่วไป,ต้น,ไม่มีผล/ขนาดเล็ก,2568,125,
12440,PLTA0291,A,ม,1,มะละกอพันธุ์ทั่วไป,ต้น,มีผล/ขนาดใหญ่,2568,250,
12441,PLTA0292,A,ม,1,มะลิ,ต้น,ไม่มีผล/ขนาดเล็ก,2568,225,
12442,PLTA0292,A,ม,1,มะลิ,ต้น,มีผล/ขนาดใหญ่,2568,420,
12443,PLTA0293,A,ม,1,มะลิวัลย์,ต้น,ไม่มีผล/ขนาดเล็ก,2568,130,
12444,PLTA0293,A,ม,1,มะลิวัลย์,ต้น,มีผล/ขนาดใหญ่,2568,260,
12445,PLTA0294,A,ม,1,มะสัง,ต้น,ไม่มีผล/ขนาดเล็ก,2568,110,
12446,PLTA0294,A,ม,1,มะสัง,ต้น,มีผล/ขนาดใหญ่,2568,220,
12447,PLTA0295,A,ม,1,มะหลอด,ต้น,ไม่มีผล/ขนาดเล็ก,2568,110,
12448,PLTA0295,A,ม,1,มะหลอด,ต้น,มีผล/ขนาดใหญ่,2568,220,
12449,PLTA0296,A,ม,1,มะหวด กำซำ,ต้น,ไม่มีผล/ขนาดเล็ก,2568,250,
12450,PLTA0296,A,ม,1,มะหวด กำซำ,ต้น,มีผล/ขนาดใหญ่,2568,380,
12451,PLTA0297,A,ม,1,มะหาด,ต้น,ไม่มีผล/ขนาดเล็ก,2568,290,
12452,PLTA0297,A,ม,1,มะหาด,ต้น,มีผล/ขนาดใหญ่,2568,580,
12453,PLTA0298,A,ม,1,มะฮอกกานี,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"2,085",
12454,PLTA0298,A,ม,1,มะฮอกกานี,ต้น,มีผล/ขนาดใหญ่,2568,"4,170",
12455,PLTA0299,A,ม,1,มังคุด ก. ขนาดเล็ก สูงไม่ถึง 2 เมตร,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"2,295",
12456,PLTA0299,A,ม,1,มังคุด ก. ขนาดเล็ก สูงไม่ถึง 2 เมตร,ต้น,มีผล/ขนาดใหญ่,2568,"2,295",
12457,PLTA0299,A,ม,1,มังคุด ข. ขนาดกลาง สูงตั้งแต่ 2 เมตร ขึ้นไป,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"4,005",
12458,PLTA0299,A,ม,1,มังคุด ข. ขนาดกลาง สูงตั้งแต่ 2 เมตร ขึ้นไป,ต้น,มีผล/ขนาดใหญ่,2568,"4,005",
12459,PLTA0299,A,ม,1,มังคุด ค. ขนาดใหญ่ มีผลแล้ว,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"7,848",
12460,PLTA0299,A,ม,1,มังคุด ค. ขนาดใหญ่ มีผลแล้ว,ต้น,มีผล/ขนาดใหญ่,2568,"7,848",
12461,PLTA0300,A,ม,1,มันปู,ต้น,ไม่มีผล/ขนาดเล็ก,2568,300,
12462,PLTA0300,A,ม,1,มันปู,ต้น,มีผล/ขนาดใหญ่,2568,"1,090",
12463,PLTA0301,A,ม,1,มิกกี้เม้าส์,ต้น,ไม่มีผล/ขนาดเล็ก,2568,250,
12464,PLTA0301,A,ม,1,มิกกี้เม้าส์,ต้น,มีผล/ขนาดใหญ่,2568,350,
12465,PLTA0302,A,ม,1,เมี่ยง,ต้น,ไม่มีผล/ขนาดเล็ก,2568,110,
12466,PLTA0302,A,ม,1,เมี่ยง,ต้น,มีผล/ขนาดใหญ่,2568,220,
12467,PLTA0303,A,ม,1,เมียด เหมียด,ต้น,ไม่มีผล/ขนาดเล็ก,2568,110,
12468,PLTA0303,A,ม,1,เมียด เหมียด,ต้น,มีผล/ขนาดใหญ่,2568,220,
12469,PLTA0304,A,ม,1,โมกด่าง,ต้น,ไม่มีผล/ขนาดเล็ก,2568,175,
12470,PLTA0304,A,ม,1,โมกด่าง,ต้น,มีผล/ขนาดใหญ่,2568,350,
12471,PLTA0305,A,ม,1,โมกป่า โมกมัน,ต้น,ไม่มีผล/ขนาดเล็ก,2568,820,
12472,PLTA0305,A,ม,1,โมกป่า โมกมัน,ต้น,มีผล/ขนาดใหญ่,2568,"2,130",
12473,PLTA0306,A,ย,1,ยอ,ต้น,ไม่มีผล/ขนาดเล็ก,2568,300,
12474,PLTA0306,A,ย,1,ยอ,ต้น,มีผล/ขนาดใหญ่,2568,550,
12475,PLTA0307,A,ย,1,ยมหอม,ต้น,ไม่มีผล/ขนาดเล็ก,2568,175,
12476,PLTA0307,A,ย,1,ยมหอม,ต้น,มีผล/ขนาดใหญ่,2568,175,
12477,PLTA0308,A,ย,1,ยางนา,ต้น,ไม่มีผล/ขนาดเล็ก,2568,775,
12478,PLTA0308,A,ย,1,ยางนา,ต้น,มีผล/ขนาดใหญ่,2568,"1,550",
12479,PLTA0309,A,ย,1,ยางพาราพันธุ์พื้นเมือง,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"1,000",
12480,PLTA0309,A,ย,1,ยางพาราพันธุ์พื้นเมือง,ต้น,มีผล/ขนาดใหญ่,2568,"2,000",
12481,PLTA0310,A,ย,1,ยางพารา (กล้า) ก. ยังไม่ติดตาอายุต่ำกว่า 8 เดือน,ต้น,ไม่มีผล/ขนาดเล็ก,2568,2,
12482,PLTA0310,A,ย,1,ยางพารา (กล้า) ก. ยังไม่ติดตาอายุต่ำกว่า 8 เดือน,ต้น,มีผล/ขนาดใหญ่,2568,2,
12483,PLTA0310,A,ย,1,ยางพารา (กล้า) ข. ยังไม่ติดตาอายุระหว่าง 8 เดือนถึง 2 ปี,ต้น,ไม่มีผล/ขนาดเล็ก,2568,5,
12484,PLTA0310,A,ย,1,ยางพารา (กล้า) ข. ยังไม่ติดตาอายุระหว่าง 8 เดือนถึง 2 ปี,ต้น,มีผล/ขนาดใหญ่,2568,5,
12485,PLTA0310,A,ย,1,ยางพารา (กล้า) ค. ติดตาด้วยยางพาราพันธุ์ดีแล้ว,ต้น,ไม่มีผล/ขนาดเล็ก,2568,10,
12486,PLTA0310,A,ย,1,ยางพารา (กล้า) ค. ติดตาด้วยยางพาราพันธุ์ดีแล้ว,ต้น,มีผล/ขนาดใหญ่,2568,10,
12487,PLTA0311,A,ย,1,ยางพาราที่ปลูกด้วยเมล็ดในแปลง (การปลูกแบบ 2 หลุม) หลุมละ,หลุม,ไม่มีผล/ขนาดเล็ก,2568,65,
12488,PLTA0311,A,ย,1,ยางพาราที่ปลูกด้วยเมล็ดในแปลง (การปลูกแบบ 2 หลุม) หลุมละ,หลุม,มีผล/ขนาดใหญ่,2568,65,
12489,PLTA0312,A,ย,1,ยางอินเดีย,ต้น,ไม่มีผล/ขนาดเล็ก,2568,350,
12490,PLTA0312,A,ย,1,ยางอินเดีย,ต้น,มีผล/ขนาดใหญ่,2568,700,
12491,PLTA0313,A,ย,1,ยี่เข่ง,ต้น,ไม่มีผล/ขนาดเล็ก,2568,300,
12492,PLTA0313,A,ย,1,ยี่เข่ง,ต้น,มีผล/ขนาดใหญ่,2568,600,
12493,PLTA0314,A,ย,1,ยางพาราพันธุ์ดี ก. ขนาดเล็กกรีดไม่ได้ ความเจริญเติบโต วัดรอบต้นไม่ถึง 12 ซม.,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"1,220",
12494,PLTA0314,A,ย,1,ยางพาราพันธุ์ดี ก. ขนาดเล็กกรีดไม่ได้ ความเจริญเติบโต วัดรอบต้นไม่ถึง 12 ซม.,ต้น,มีผล/ขนาดใหญ่,2568,"1,220",
12495,PLTA0314,A,ย,1,ยางพาราพันธุ์ดี ข. ขนาดกลางกรีดไม่ได้ความเจริญเติบโต วัดรอบต้นไม่ถึง 32 ซม.,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"2,795",
12496,PLTA0314,A,ย,1,ยางพาราพันธุ์ดี ข. ขนาดกลางกรีดไม่ได้ความเจริญเติบโต วัดรอบต้นไม่ถึง 32 ซม.,ต้น,มีผล/ขนาดใหญ่,2568,"2,795",
12497,PLTA0314,A,ย,1,ยางพาราพันธุ์ดี ค. ขนาดใหญ่กรีดได้ ความเจริญเติบโต วัดรอบต้นตั้งแต่ 32 ซม.ขึ้นไป,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"4,370",
12498,PLTA0314,A,ย,1,ยางพาราพันธุ์ดี ค. ขนาดใหญ่กรีดได้ ความเจริญเติบโต วัดรอบต้นตั้งแต่ 32 ซม.ขึ้นไป,ต้น,มีผล/ขนาดใหญ่,2568,"4,370",
12499,PLTA0315,A,ย,1,ยี่โถ,ต้น,ไม่มีผล/ขนาดเล็ก,2568,245,
12500,PLTA0315,A,ย,1,ยี่โถ,ต้น,มีผล/ขนาดใหญ่,2568,350,
12501,PLTA0316,A,ย,1,ยี่หุบ,ต้น,ไม่มีผล/ขนาดเล็ก,2568,545,
12502,PLTA0316,A,ย,1,ยี่หุบ,ต้น,มีผล/ขนาดใหญ่,2568,"1,090",
12503,PLTA0317,A,ย,1,ยูคาลิปตัส,กอ,ไม่มีผล/ขนาดเล็ก,2568,630,ยูคาลิปตัส ที่เกิดขึ้นจากต้นเดิม จำนวนตั้งแต่ 3 ต้นขึ้นไป ให้นับเป็น 1 กอ และกอใดมีต้นอย่างน้อย 1 ต้น สูงเกิน 4 เมตรให้นับเป็นขนาดใหญ่
12504,PLTA0317,A,ย,1,ยูคาลิปตัส,กอ,มีผล/ขนาดใหญ่,2568,"1,260",ยูคาลิปตัส ที่เกิดขึ้นจากต้นเดิม จำนวนตั้งแต่ 3 ต้นขึ้นไป ให้นับเป็น 1 กอ และกอใดมีต้นอย่างน้อย 1 ต้น สูงเกิน 4 เมตรให้นับเป็นขนาดใหญ่
12505,PLTA0317,A,ย,1,ยูคาลิปตัส ก. ความสูงไม่ถึง 4 เมตร,ต้น,ไม่มีผล/ขนาดเล็ก,2568,220,ยูคาลิปตัส ที่เกิดขึ้นจากต้นเดิม จำนวนตั้งแต่ 3 ต้นขึ้นไป ให้นับเป็น 1 กอ และกอใดมีต้นอย่างน้อย 1 ต้น สูงเกิน 4 เมตรให้นับเป็นขนาดใหญ่
12506,PLTA0317,A,ย,1,ยูคาลิปตัส ก. ความสูงไม่ถึง 4 เมตร,ต้น,มีผล/ขนาดใหญ่,2568,220,ยูคาลิปตัส ที่เกิดขึ้นจากต้นเดิม จำนวนตั้งแต่ 3 ต้นขึ้นไป ให้นับเป็น 1 กอ และกอใดมีต้นอย่างน้อย 1 ต้น สูงเกิน 4 เมตรให้นับเป็นขนาดใหญ่
12507,PLTA0317,A,ย,1,ยูคาลิปตัส ข. ความสูงตั้งแต่ 4 เมตร ขึ้นไป,ต้น,ไม่มีผล/ขนาดเล็ก,2568,420,ยูคาลิปตัส ที่เกิดขึ้นจากต้นเดิม จำนวนตั้งแต่ 3 ต้นขึ้นไป ให้นับเป็น 1 กอ และกอใดมีต้นอย่างน้อย 1 ต้น สูงเกิน 4 เมตรให้นับเป็นขนาดใหญ่
12508,PLTA0317,A,ย,1,ยูคาลิปตัส ข. ความสูงตั้งแต่ 4 เมตร ขึ้นไป,ต้น,มีผล/ขนาดใหญ่,2568,420,ยูคาลิปตัส ที่เกิดขึ้นจากต้นเดิม จำนวนตั้งแต่ 3 ต้นขึ้นไป ให้นับเป็น 1 กอ และกอใดมีต้นอย่างน้อย 1 ต้น สูงเกิน 4 เมตรให้นับเป็นขนาดใหญ่
12509,PLTA0318,A,ร,1,รองทอง,ต้น,ไม่มีผล/ขนาดเล็ก,2568,110,
12510,PLTA0318,A,ร,1,รองทอง,ต้น,มีผล/ขนาดใหญ่,2568,220,
12511,PLTA0319,A,ร,1,ระกํา ระกําหวาน,ต้น,ไม่มีผล/ขนาดเล็ก,2568,580,
12512,PLTA0319,A,ร,1,ระกํา ระกําหวาน,ต้น,มีผล/ขนาดใหญ่,2568,"1,160",
12513,PLTA0320,A,ร,1,รัง,ต้น,ไม่มีผล/ขนาดเล็ก,2568,640,
12514,PLTA0320,A,ร,1,รัง,ต้น,มีผล/ขนาดใหญ่,2568,"1,280",
12515,PLTA0321,A,ร,1,ราชาวดี,ต้น,ไม่มีผล/ขนาดเล็ก,2568,155,
12516,PLTA0321,A,ร,1,ราชาวดี,ต้น,มีผล/ขนาดใหญ่,2568,310,
12517,PLTA0322,A,ร,1,ราตรี,ต้น,ไม่มีผล/ขนาดเล็ก,2568,110,
12518,PLTA0322,A,ร,1,ราตรี,ต้น,มีผล/ขนาดใหญ่,2568,220,
12519,PLTA0323,A,ร,1,รำเพย,ต้น,ไม่มีผล/ขนาดเล็ก,2568,450,
12520,PLTA0323,A,ร,1,รำเพย,ต้น,มีผล/ขนาดใหญ่,2568,900,
12521,PLTA0324,A,ร,1,โรงชัยป่า,ต้น,ไม่มีผล/ขนาดเล็ก,2568,100,
12522,PLTA0324,A,ร,1,โรงชัยป่า,ต้น,มีผล/ขนาดใหญ่,2568,200,
12523,PLTA0325,A,ล,1,ลงไทร,ต้น,ไม่มีผล/ขนาดเล็ก,2568,100,
12524,PLTA0325,A,ล,1,ลงไทร,ต้น,มีผล/ขนาดใหญ่,2568,200,
12525,PLTA0326,A,ล,1,ลองกอง ก. ขนาดเล็ก สูงไม่ถึง 2 เมตร,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"2,400",
12526,PLTA0326,A,ล,1,ลองกอง ก. ขนาดเล็ก สูงไม่ถึง 2 เมตร,ต้น,มีผล/ขนาดใหญ่,2568,"2,400",
12527,PLTA0326,A,ล,1,ลองกอง ข. ขนาดกลาง สูงตั้งแต่ 2 เมตร ขึ้นไป,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"4,630",
12528,PLTA0326,A,ล,1,ลองกอง ข. ขนาดกลาง สูงตั้งแต่ 2 เมตร ขึ้นไป,ต้น,มีผล/ขนาดใหญ่,2568,"4,630",
12529,PLTA0326,A,ล,1,ลองกอง ค. ขนาดใหญ่ มีผลแล้ว,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"6,010",
12530,PLTA0326,A,ล,1,ลองกอง ค. ขนาดใหญ่ มีผลแล้ว,ต้น,มีผล/ขนาดใหญ่,2568,"6,010",
12531,PLTA0327,A,ล,1,ละมุด,ต้น,ไม่มีผล/ขนาดเล็ก,2568,880,
12532,PLTA0327,A,ล,1,ละมุด,ต้น,มีผล/ขนาดใหญ่,2568,"1,760",
12533,PLTA0328,A,ล,1,ละไม,ต้น,ไม่มีผล/ขนาดเล็ก,2568,765,
12534,PLTA0328,A,ล,1,ละไม,ต้น,มีผล/ขนาดใหญ่,2568,"1,530",
12535,PLTA0329,A,ล,1,ลางแข มะไฟควาย,ต้น,ไม่มีผล/ขนาดเล็ก,2568,160,
12536,PLTA0329,A,ล,1,ลางแข มะไฟควาย,ต้น,มีผล/ขนาดใหญ่,2568,320,
12537,PLTA0330,A,ล,1,ลางสาด ก. ขนาดเล็ก สูงไม่ถึง 2 เมตร,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"1,730",
12538,PLTA0330,A,ล,1,ลางสาด ก. ขนาดเล็ก สูงไม่ถึง 2 เมตร,ต้น,มีผล/ขนาดใหญ่,2568,"1,730",
12539,PLTA0330,A,ล,1,ลางสาด ข. ขนาดกลาง สูงตั้งแต่ 2 เมตร ขึ้นไป,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"2,595",
12540,PLTA0330,A,ล,1,ลางสาด ข. ขนาดกลาง สูงตั้งแต่ 2 เมตร ขึ้นไป,ต้น,มีผล/ขนาดใหญ่,2568,"2,595",
12541,PLTA0330,A,ล,1,ลางสาด ค. ขนาดใหญ่ มีผลแล้ว,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"3,460",
12542,PLTA0330,A,ล,1,ลางสาด ค. ขนาดใหญ่ มีผลแล้ว,ต้น,มีผล/ขนาดใหญ่,2568,"3,460",
12543,PLTA0331,A,ล,1,ลาน,ต้น,ไม่มีผล/ขนาดเล็ก,2568,810,
12544,PLTA0331,A,ล,1,ลาน,ต้น,มีผล/ขนาดใหญ่,2568,"1,620",
12545,PLTA0332,A,ล,1,ลำเจียก,ต้น,ไม่มีผล/ขนาดเล็ก,2568,250,
12546,PLTA0332,A,ล,1,ลำเจียก,ต้น,มีผล/ขนาดใหญ่,2568,490,
12547,PLTA0333,A,ล,1,ลำดวน,ต้น,ไม่มีผล/ขนาดเล็ก,2568,640,
12548,PLTA0333,A,ล,1,ลำดวน,ต้น,มีผล/ขนาดใหญ่,2568,"1,280",
12549,PLTA0334,A,ล,1,ลำพู,ต้น,ไม่มีผล/ขนาดเล็ก,2568,300,
12550,PLTA0334,A,ล,1,ลำพู,ต้น,มีผล/ขนาดใหญ่,2568,550,
12551,PLTA0335,A,ล,1,ลำแพน,ต้น,ไม่มีผล/ขนาดเล็ก,2568,300,
12552,PLTA0335,A,ล,1,ลำแพน,ต้น,มีผล/ขนาดใหญ่,2568,550,
12553,PLTA0336,A,ล,1,ลำไยพันธุ์ดี,เมตร,ไม่มีผล/ขนาดเล็ก,2568,,
12554,PLTA0336,A,ล,1,ลำไยพันธุ์ดี,เมตร,มีผล/ขนาดใหญ่,2568,,
12555,PLTA0336,A,ล,1,ลำไยพันธุ์ดี,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"2,045",
12556,PLTA0336,A,ล,1,ลำไยพันธุ์ดี,ต้น,มีผล/ขนาดใหญ่,2568,"4,230",ลำใยพันธุ์ดี มีผล สูงตั้งแต่ 4 เมตร ขึ้นไป จ่ายตามความสูงของต้น หรือความกว้างของพุ่ม ราคาเมตรละ 980 บาท เศษของเมตร ปัดขึ้นเป็น 1 เมตร
12557,PLTA0337,A,ล,1,ลำไยพันธุ์พื้นเมือง/ทั่วไป,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"1,500",
12558,PLTA0337,A,ล,1,ลำไยพันธุ์พื้นเมือง/ทั่วไป,ต้น,มีผล/ขนาดใหญ่,2568,"2,730",
12559,PLTA0338,A,ล,1,ลิ้นจี่พันธุ์ดี,เมตร,ไม่มีผล/ขนาดเล็ก,2568,,
12560,PLTA0338,A,ล,1,ลิ้นจี่พันธุ์ดี,เมตร,มีผล/ขนาดใหญ่,2568,,
12561,PLTA0338,A,ล,1,ลิ้นจี่พันธุ์ดี,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"2,335",
12562,PLTA0338,A,ล,1,ลิ้นจี่พันธุ์ดี,ต้น,มีผล/ขนาดใหญ่,2568,"4,670",ลิ้นจี่พันธุ์ดี มีผล สูงตั้งแต่ 5 เมตร ขึ้นไป จ่ายตามความสูงของต้น หรือความกว้างของพุ่ม ราคาเมตรละ 860 บาท เศษของเมตร ปัดขึ้นเป็น 1 เมตร
12563,PLTA0339,A,ล,1,ลิ้นจี่พันธุ์พื้นเมือง/ทั่วไป,ต้น,ไม่มีผล/ขนาดเล็ก,2568,"1,890",
12564,PLTA0339,A,ล,1,ลิ้นจี่พันธุ์พื้นเมือง/ทั่วไป,ต้น,มีผล/ขนาดใหญ่,2568,"3,280",
12565,PLTA0340,A,ว,1,วาสนา,ต้น,ไม่มีผล/ขนาดเล็ก,2568,900,
12566,PLTA0340,A,ว,1,วาสนา,ต้น,มีผล/ขนาดใหญ่,2568,"2,700",
12567,PLTA0341,A,ศ,1,ศุภโชค,ต้น,ไม่มีผล/ขนาดเล็ก,2568,330,
12568,PLTA0341,A,ศ,1,ศุภโชค,ต้น,มีผล/ขนาดใหญ่,2568,660,
12569,PLTA0342,A,ล,1,ลีลาวดี ลั่นทม ก. ขนาดเล็ก (อายุ 1-2 ปี),ต้น,ไม่มีผล/ขนาดเล็ก,2568,810,
